job_id,company_name,job_title,job_description,posting_date,location,job_url,employment_type,job_category,seniority_level,tech_stack_tags,countries,remote_policy,salary_min,salary_max,salary_currency,salary_period,first_seen,last_seen,weeks_observed,observed_dates,job_status,scraped_date,company_industry,source
nvidia_26858d6c98e75ac1,NVIDIA,Senior Data Center Ethernet Network Engineer,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Data-Center-Ethernet-Network-Engineer_JR2017951,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_270aed0e2025c784,NVIDIA,"Senior Software Engineer, Tools",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Software-Engineer--Tools_JR2016533,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-01,4,"[""2026-05-13"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01""]",closed,2026-07-01,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_279ddac0646ff7c6,NVIDIA,System Software Engineer - GPU and SOC,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/System-Software-Engineer---GPU-and-SOC_JR2015886,,,,[],[],,,,,,2026-05-13,2026-08-20,4,"[""2026-05-13"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_27cc4226d0a066d5,NVIDIA,Software Verification Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Switzerland-Remote/Software-Verification-Engineer_JR2017801-1,,engineering,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_27e6cd8d140d03e7,NVIDIA,Senior Physical Design Engineer,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Physical-Design-Engineer_JR2012823,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,5,"[""2026-05-13"", ""2026-05-20"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_286e5e948a474c09,NVIDIA,AI Research Scientist,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Singapore-Singapore-Suntec-Tower/AI-Research-Scientist_JR2017533,,research,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2999e83527b9be75,NVIDIA,Senior Technical Marketing Engineer – Semiconductor Design,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Marketing-Engineer---EDA-and-Semiconductor_JR2016782-1,,,,[],[],,,,,,2026-05-13,2026-09-02,11,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2af8a49c6dedc448,NVIDIA,Embedded Software Engineer - Ethernet Switching,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-TX-Austin/Software-Engineer---Ethernet-Switching_JR2010826,,engineering,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2b799374991c8cea,NVIDIA,Senior Account Manager – Capital Markets,,2026-05-13,"UK, Remote",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Account-Manager---Capital-Markets_JR2017626,,sales,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2c4739fc0f9adf2e,NVIDIA,Senior Firmware System Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Firmware-System-Engineer_JR2013642,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2d7b684558616edd,NVIDIA,Interconnect Hardware Engineer - Networking,,2026-05-13,"Denmark, Roskilde",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Denmark-Roskilde/Interconnect-Hardware-Engineer---Networking_JR2017507,,,,[],[],,,,,,2026-05-13,2026-08-20,6,"[""2026-05-13"", ""2026-05-20"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2d8c67287d202600,NVIDIA,Senior Deep Learning Performance Architect - LPU,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Senior-Deep-Learning-Performance-Architect_JR2012736,,,,[],[],,,,,,2026-05-13,2026-09-02,12,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2e49b11679a31a95,NVIDIA,"Senior System Software Engineer, GeForce NOW Client Platforms",,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer--GeForce-NOW-Client-Platforms_JR2017101,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2ff0c92a2028ab83,NVIDIA,System Software Engineer - Secure Cryptographic Services,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Pune/System-Software-Engineer---Secure-Cryptographic-Services_JR2012739,,engineering,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2ff1fb89bd09aaa4,NVIDIA,Senior System Firmware Engineer - BIOS UEFI,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Firmware-Engineer---BIOS-UEFI_JR2014710,,,,[],[],,,,,,2026-05-13,2026-08-27,11,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_31607c657e2236c1,NVIDIA,Senior Solutions Architect - Data Center Infrastructure,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect---Data-Center-Infrastructure_JR2017762,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3169019ded9056a1,NVIDIA,Senior AI and ML HPC Cluster Engineer,,2026-05-13,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-AI-and-ML-HPC-Cluster-Engineer_JR2016887-1,,ml-ai,senior,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_31985580dee0b498,NVIDIA,Senior ASIC Design Engineer – Clocks IP,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Design-Engineer---Clocks-IP_JR2003480,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,6,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_31e08004f548a437,NVIDIA,"Senior Software Test Engineer,  L3 and L4 - Autonomous Driving",,2026-05-13,"Germany, Munich",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Munich/Senior-Software-Test-Engineer---L3-and-L4---Autonomous-Driving_JR2016000,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_321d228bb3862155,NVIDIA,"Senior ASIC Verification Engineer, Coherent High Speed Interconnect",,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Verification-Engineer--Coherent-High-Speed-Interconnect_JR2017175-1,,,,[],[],,,,,,2026-05-13,2026-08-12,9,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12""]",closed,2026-08-12,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_328979246ffd2625,NVIDIA,"Principal AI and ML Infra Software Engineer, GPU Clusters",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-AI-and-ML-Infra-Software-Engineer--GPU-Clusters_JR2017185,,ml-ai,principal,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3423db64de702c79,NVIDIA,"Healthcare Inception Start Up Lead, Digital Biopharma",,2026-05-13,"UK, Remote",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Healthcare-AI-Startups-Lead--DACH_JR2004637,,other,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3462614e6a92fa46,NVIDIA,"Senior Software Engineer, Matrix Multiplication",,2026-05-13,10 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--AI-and-DL-Kernel-Libraries_JR2014704,,,,[],[],,,,,,2026-05-13,2026-09-02,10,"[""2026-05-13"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_352e072fa13eac5e,NVIDIA,"Senior Software Engineer, Fabric Networking - GPU",,2026-05-13,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Fabric-Networking---GPU_JR2015216,,,,[],[],,,,,,2026-05-13,2026-08-27,11,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3575621329afeb62,NVIDIA,Chip Design Verification Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Chip-Design-Verification-Engineer_JR2017409,,engineering,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_35b15aa272795605,NVIDIA,Senior Software Engineer for Robotics Research - Tooling,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer-for-Robotics-Research---Tooling_JR2005281,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_35fc937dcf7c826c,NVIDIA,"Senior Software Engineer, At Scale Compute Analysis",,2026-05-13,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Systems-Data-Engineer_JR1999730,,,,[],[],,,,,,2026-05-13,2026-09-02,12,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_363134726e82bf6f,NVIDIA,Senior HPC Performance Engineer,,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-OR-Remote/Senior-HPC-Performance-Engineer_JR2016206,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3712f47b3183c73e,NVIDIA,Distinguished Site Reliability Engineer - Cloud,,2026-05-13,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Remote/Distinguished-Site-Reliability-Engineer---Cloud_JR2017338,,engineering,principal,[],[],,,,,,2026-05-13,2026-06-10,3,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10""]",closed,2026-06-10,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_37a7b6bcfd7a6aaf,NVIDIA,Principal Platform Software Engineer - RAS,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/XMLNAME--Principal-Platform-Software-Engineer---RAS_JR2011909,,,,[],[],,,,,,2026-05-13,2026-08-12,9,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12""]",closed,2026-08-12,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_37ba13cdf093cd5f,NVIDIA,"Senior GenAI Engagement Lead, Partner Platforms",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Technical-Lead--GenAI_JR2001491,,ml-ai,senior,[],[],,,,,,2026-05-13,2026-07-08,6,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_37e4c3916f311d4e,NVIDIA,Principal Software Engineer - DGX Cloud,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer---DGX-Cloud_JR2012048-1,,engineering,principal,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_38a2579821f0d2a4,NVIDIA,Senior System Software Engineer Platform - OpenBMC,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer-Platform---OpenBMC_JR1999525,,engineering,senior,[],[],,,,,,2026-05-13,2026-08-05,8,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05""]",closed,2026-08-05,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3951e8ac363a93c5,NVIDIA,Senior Deep Learning Compiler Engineer,,2026-05-13,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Compiler-Engineer_JR2016814,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_39a4e6fbff1445ac,NVIDIA,Senior Signal and Power Integrity Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Signal-and-Power-Integrity-Engineer_JR2008742,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3a0ec7156f021767,NVIDIA,Senior Network Engineer - DGX Cloud,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Network-Engineer---DGX-Cloud_JR2002387-2,,,,[],[],,,,,,2026-05-13,2026-09-02,9,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3a63eb3532cc37c5,NVIDIA,"Senior ASIC Physical Design Engineer, Netlisting",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Physical-Design-Engineer--Netlisting_JR2010852-1,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,6,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3a6414e9f888aa3b,NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Canada-Toronto/Machine-Learning-Applications-and-Compiler-Engineer--LPX---New-College-Grad-2026_JR2017194,,ml-ai,junior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3ab8479d2a741dea,NVIDIA,"Senior System Software Engineer, NCCL - Partner Enablement",,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer--NCCL---Partner-Enablement_JR2011390,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3ac9c38574a98acc,NVIDIA,Senior Research-Ops & DevOps Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Research-Ops---DevOps-Engineer_JR2017230,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3b9abe3eb1715363,NVIDIA,"Solutions Architect, AI Factory Infrastructure",,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Solutions-Architect--AI-Factory-Infrastructure_JR2016645,,,,[],[],,,,,,2026-05-13,2026-08-05,2,"[""2026-05-13"", ""2026-08-05""]",closed,2026-08-05,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3beb2fc397429dc4,NVIDIA,Senior Multi‑GPU Signal Processing and System Architecture Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Multi-GPU-Signal-Processing-and-System-Architecture-Engineer_JR2016090,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,3,"[""2026-05-13"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3cbd2103a0cc3a09,NVIDIA,"Senior Software Architect, AI Systems and Networking",,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Architect--AI-Networking_JR2008501,,engineering,senior,[],[],,,,,,2026-05-13,2026-06-10,3,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10""]",closed,2026-06-10,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3cdbf5696b99055c,NVIDIA,Senior GPU Compiler Development Engineer,,2026-05-13,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-GPU-Compiler-Development-Engineer_JR2017242,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3cf082ebe6f5bdd1,NVIDIA,"Senior Software Developer, AI Networking",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Switzerland-Zurich/Senior-Software-Developer--AI-Networking_JR2016186,,,,[],[],,,,,,2026-05-13,2026-08-27,5,"[""2026-05-13"", ""2026-05-20"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
