job_id,company_name,job_title,job_description,posting_date,location,job_url,employment_type,seniority_level,salary_range,extracted_skills,company_industry,scraped_date,posting_week,posting_month,is_duplicate_posting
meta_00058,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Boise,,,Mid-level,101000-101000,,Technology,,2026-W06,2026-02,True
meta_00059,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Wyoming,,,Mid-level,129000-129000,,Technology,,2026-W06,2026-02,True
meta_00060,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Atlanta,,,Mid-level,144000-144000,,Technology,,2026-W06,2026-02,True
meta_00061,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Topeka,,,Mid-level,104000-104000,,Technology,,2026-W06,2026-02,True
meta_00062,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Five Points,,,Mid-level,115000-115000,,Technology,,2026-W06,2026-02,True
meta_00063,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Edgewood,,,Mid-level,102000-102000,,Technology,,2026-W06,2026-02,True
meta_00064,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Bismarck,,,Mid-level,98000-98000,,Technology,,2026-W06,2026-02,True
meta_00065,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,"Washington, D.C.",,,Mid-level,104000-104000,,Technology,,2026-W06,2026-02,True
meta_00066,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Des Moines,,,Mid-level,99000-99000,,Technology,,2026-W06,2026-02,True
meta_00067,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Grandview Heights,,,Mid-level,127000-127000,,Technology,,2026-W06,2026-02,True
meta_00068,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Nashville,,,Mid-level,106000-106000,,Technology,,2026-W06,2026-02,True
meta_00069,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Pierre,,,Mid-level,154000-154000,,Technology,,2026-W06,2026-02,True
meta_00070,Meta,AI Research Scientist - Language - MRS AI,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",2026-02-07,Providence,,,Mid-level,105000-105000,,Technology,,2026-W06,2026-02,True
